customer_id,first_name,last_name,age,annual_income,spending_score,cluster,cluster_name
440,Matthew,Taylor,59,21914.11,62,0,Budget Enthusiasts
441,Lisa,Allen,64,117247.03,75,3,High-Value Spenders
442,Richard,Martinez,22,31899.57,63,2,Cost-Conscious
443,Charles,Lopez,42,53767.62,79,0,Budget Enthusiasts
444,Emily,Thomas,66,91693.74,66,3,High-Value Spenders
445,Susan,Young,54,78725.24,96,0,Budget Enthusiasts
446,Charles,Anderson,51,22050.67,40,4,Middle-Income Moderate
447,Susan,Clark,26,127118.06,13,1,High-Income Conservative
448,William,Ramirez,23,134244.12,17,1,High-Income Conservative
449,Michael,Taylor,35,108643.48,15,1,High-Income Conservative
450,Dorothy,Johnson,31,90338.82,33,1,High-Income Conservative
451,Jessica,Scott,36,144895.92,16,1,High-Income Conservative
452,Donald,Miller,31,35594.31,13,2,Cost-Conscious
453,Charles,Gonzalez,57,115928.31,86,3,High-Value Spenders
454,Sarah,Anderson,34,36686.88,23,2,Cost-Conscious
455,Robert,Harris,52,69639.82,36,4,Middle-Income Moderate
456,Paul,Thompson,46,96112.99,43,4,Middle-Income Moderate
457,Susan,Perez,59,115821.4,50,3,High-Value Spenders
458,Matthew,Sanchez,34,20483.09,74,0,Budget Enthusiasts
459,Christopher,Allen,60,53877.73,81,0,Budget Enthusiasts
460,Emily,Hernandez,25,89966.05,94,0,Budget Enthusiasts
461,Daniel,Martinez,18,89273.58,13,2,Cost-Conscious
462,Sarah,Harris,62,102891.44,30,4,Middle-Income Moderate
463,Jessica,White,53,59500.97,57,0,Budget Enthusiasts
464,Donald,Allen,24,90268.8,30,1,High-Income Conservative
465,Robert,Taylor,63,44672.28,71,0,Budget Enthusiasts
466,Paul,White,22,44293.39,10,2,Cost-Conscious
467,Daniel,Johnson,41,94953.32,99,0,Budget Enthusiasts
468,Mark,Young,45,109111.44,66,3,High-Value Spenders
469,David,White,60,35652.0,94,0,Budget Enthusiasts
470,Karen,Rodriguez,34,35962.69,83,0,Budget Enthusiasts
471,Susan,Brown,54,93489.35,39,4,Middle-Income Moderate
472,William,Taylor,37,55112.45,37,2,Cost-Conscious
473,Elizabeth,Taylor,20,71011.88,3,2,Cost-Conscious
474,Thomas,Robinson,54,72097.3,89,0,Budget Enthusiasts
475,Michael,Hernandez,43,43211.87,34,2,Cost-Conscious
476,Richard,Lee,32,20170.9,86,0,Budget Enthusiasts
477,William,Lee,68,130909.74,38,3,High-Value Spenders
478,Anthony,Moore,65,112950.26,14,4,Middle-Income Moderate
479,Mary,Lewis,25,109770.01,64,1,High-Income Conservative
480,Robert,White,30,91045.67,39,1,High-Income Conservative
481,Mark,Martinez,65,111126.06,54,3,High-Value Spenders
482,Charles,Taylor,20,141639.49,2,1,High-Income Conservative
483,Linda,Moore,18,106537.59,96,0,Budget Enthusiasts
484,James,Martin,26,54461.88,43,2,Cost-Conscious
485,Lisa,Moore,48,94172.81,53,3,High-Value Spenders
486,Thomas,Taylor,58,77502.17,3,4,Middle-Income Moderate
487,Michael,Rodriguez,43,92334.49,41,1,High-Income Conservative
488,Matthew,Wilson,34,87289.36,8,2,Cost-Conscious
489,Patricia,Lewis,51,131640.79,90,3,High-Value Spenders
490,Emily,Walker,26,104734.01,96,0,Budget Enthusiasts
491,Jennifer,Brown,68,44538.6,75,0,Budget Enthusiasts
492,Donald,Moore,30,28192.18,63,0,Budget Enthusiasts
493,Charles,Martin,22,75167.29,65,0,Budget Enthusiasts
494,Anthony,Rodriguez,58,22029.38,79,0,Budget Enthusiasts
495,Elizabeth,Gonzalez,30,61378.66,4,2,Cost-Conscious
496,Betty,Anderson,18,67842.79,68,0,Budget Enthusiasts
497,Charles,Clark,42,68826.55,92,0,Budget Enthusiasts
498,John,Anderson,64,147315.5,10,4,Middle-Income Moderate
499,Richard,Ramirez,21,59507.11,75,0,Budget Enthusiasts
500,Dorothy,Jackson,53,54479.57,50,4,Middle-Income Moderate
501,Nancy,Sanchez,69,36819.52,23,4,Middle-Income Moderate
502,Dorothy,Sanchez,27,86431.15,61,1,High-Income Conservative
503,Linda,Harris,45,39977.66,47,2,Cost-Conscious
504,James,Sanchez,23,100118.31,3,1,High-Income Conservative
505,John,Sanchez,44,40170.77,17,2,Cost-Conscious
506,Richard,Ramirez,29,94967.53,22,1,High-Income Conservative
507,Dorothy,Moore,69,127415.0,91,3,High-Value Spenders
508,Matthew,Young,65,25528.2,16,4,Middle-Income Moderate
509,Steven,Williams,20,74567.11,80,0,Budget Enthusiasts
510,Jennifer,Johnson,63,79936.37,3,4,Middle-Income Moderate
511,Ashley,Allen,50,122839.38,52,3,High-Value Spenders
512,Christopher,Jackson,27,80829.03,33,2,Cost-Conscious
513,Sarah,Taylor,48,93779.65,42,4,Middle-Income Moderate
514,Christopher,Allen,32,122856.55,2,1,High-Income Conservative
515,David,Lopez,24,92768.6,39,1,High-Income Conservative
516,Emily,Williams,53,66578.92,46,4,Middle-Income Moderate
517,Paul,Sanchez,31,31159.5,48,2,Cost-Conscious
518,Charles,Wright,65,114889.03,27,4,Middle-Income Moderate
519,Nancy,Davis,31,133247.96,15,1,High-Income Conservative
520,Karen,Scott,20,146108.39,7,1,High-Income Conservative
521,Jessica,Miller,66,140457.98,57,3,High-Value Spenders
522,Joseph,Scott,63,123664.33,42,3,High-Value Spenders
523,Donald,Thomas,67,103651.35,9,4,Middle-Income Moderate
524,James,White,20,121589.82,6,1,High-Income Conservative
525,John,Smith,39,76170.88,57,0,Budget Enthusiasts
526,Sarah,Harris,36,97320.91,76,0,Budget Enthusiasts
527,Daniel,Martinez,52,65330.98,30,4,Middle-Income Moderate
528,David,Thomas,29,62472.2,55,2,Cost-Conscious
529,Susan,Thomas,22,118369.93,84,1,High-Income Conservative
530,Elizabeth,Davis,27,79011.26,84,0,Budget Enthusiasts
531,Ashley,Lewis,58,47580.96,54,4,Middle-Income Moderate
532,Sarah,Ramirez,50,46251.96,27,4,Middle-Income Moderate
533,Linda,Garcia,30,131692.41,84,1,High-Income Conservative
534,Susan,Thomas,52,108108.86,59,3,High-Value Spenders
535,Margaret,Martin,68,90985.99,7,4,Middle-Income Moderate
536,Dorothy,Thomas,49,72122.04,40,4,Middle-Income Moderate
537,Linda,Miller,28,76006.26,94,0,Budget Enthusiasts
538,Dorothy,Wilson,65,27466.58,72,0,Budget Enthusiasts
539,Emily,Sanchez,55,79138.32,2,4,Middle-Income Moderate
540,Betty,Sanchez,41,123409.14,14,1,High-Income Conservative
541,Linda,Wilson,52,70438.24,10,4,Middle-Income Moderate
542,Dorothy,Miller,36,69865.56,50,2,Cost-Conscious
543,Dorothy,Allen,23,22043.16,18,2,Cost-Conscious
544,Emily,Sanchez,57,79518.58,18,4,Middle-Income Moderate
545,Anthony,Martin,62,23293.89,16,4,Middle-Income Moderate
546,Thomas,Williams,61,94145.43,52,3,High-Value Spenders
547,William,Brown,59,85881.84,69,3,High-Value Spenders
548,Steven,Sanchez,52,129201.1,52,3,High-Value Spenders
549,Nancy,Hernandez,21,95631.48,31,1,High-Income Conservative
550,Richard,Johnson,50,62045.56,84,0,Budget Enthusiasts
551,Dorothy,Wilson,30,87110.03,23,2,Cost-Conscious
552,Mark,Robinson,53,110961.83,96,3,High-Value Spenders
553,Richard,Lopez,60,32215.29,42,4,Middle-Income Moderate
554,Paul,Sanchez,36,100739.63,81,0,Budget Enthusiasts
555,Jennifer,Allen,60,139161.42,62,3,High-Value Spenders
556,Karen,Gonzalez,29,58886.94,77,0,Budget Enthusiasts
557,Robert,Wilson,28,101461.26,50,1,High-Income Conservative
558,Matthew,White,23,126772.83,77,1,High-Income Conservative
559,Mary,King,29,86534.83,81,0,Budget Enthusiasts
560,Elizabeth,Sanchez,44,113337.34,15,1,High-Income Conservative
561,Sandra,Lee,58,60431.34,90,0,Budget Enthusiasts
562,Robert,Ramirez,42,59787.6,44,2,Cost-Conscious
563,Steven,Scott,59,106785.92,92,3,High-Value Spenders
564,James,Johnson,20,111703.15,42,1,High-Income Conservative
565,Karen,Rodriguez,20,141811.26,45,1,High-Income Conservative
566,Ashley,Thompson,37,49229.01,94,0,Budget Enthusiasts
567,David,Anderson,45,80868.29,35,4,Middle-Income Moderate
568,Christopher,Gonzalez,40,52566.75,22,2,Cost-Conscious
569,Betty,Thompson,65,30411.98,74,0,Budget Enthusiasts
570,Matthew,Taylor,20,72419.97,75,0,Budget Enthusiasts
571,Lisa,Johnson,59,68630.5,38,4,Middle-Income Moderate
572,Anthony,Martin,41,55156.44,97,0,Budget Enthusiasts
573,Richard,Martin,60,58609.34,70,0,Budget Enthusiasts
574,Steven,Williams,57,66853.53,64,0,Budget Enthusiasts
575,Kimberly,Lopez,23,148548.89,7,1,High-Income Conservative
576,Paul,Johnson,37,121784.51,44,1,High-Income Conservative
577,James,Scott,28,29282.16,76,0,Budget Enthusiasts
578,Christopher,Wilson,49,133413.71,7,1,High-Income Conservative
579,Jennifer,Thomas,44,102329.43,66,3,High-Value Spenders
580,Dorothy,Jackson,38,135777.19,60,1,High-Income Conservative
581,Thomas,King,61,64422.26,1,4,Middle-Income Moderate
582,Robert,Garcia,65,80387.45,62,3,High-Value Spenders
583,Donald,Gonzalez,67,136509.52,87,3,High-Value Spenders
584,Robert,Scott,30,55434.51,89,0,Budget Enthusiasts
585,John,Perez,39,139015.11,18,1,High-Income Conservative
586,Daniel,Moore,52,127704.96,7,4,Middle-Income Moderate
587,Elizabeth,Lopez,64,147472.53,54,3,High-Value Spenders
588,Elizabeth,Robinson,39,62153.49,67,0,Budget Enthusiasts
589,Charles,Miller,45,50647.91,93,0,Budget Enthusiasts
590,Thomas,Young,38,63012.7,10,2,Cost-Conscious
591,Christopher,Jackson,63,144104.47,61,3,High-Value Spenders
592,Jessica,Garcia,35,63299.53,59,0,Budget Enthusiasts
593,William,Martin,48,93477.54,59,3,High-Value Spenders
594,James,Clark,63,72478.31,69,3,High-Value Spenders
595,Richard,Miller,54,71508.62,63,0,Budget Enthusiasts
596,Patricia,Jones,38,45139.22,98,0,Budget Enthusiasts
597,James,Hernandez,31,89820.34,8,2,Cost-Conscious
598,Ashley,Anderson,42,130422.55,78,3,High-Value Spenders
599,Kimberly,Williams,44,26433.05,55,0,Budget Enthusiasts
600,Dorothy,Jones,57,135599.46,6,4,Middle-Income Moderate
601,Donald,Thompson,40,106511.49,1,1,High-Income Conservative
602,Linda,Rodriguez,48,100175.95,56,3,High-Value Spenders
603,Betty,Anderson,64,101367.03,97,3,High-Value Spenders
604,Kimberly,Williams,46,58515.08,75,0,Budget Enthusiasts
605,John,Lewis,64,73968.79,88,3,High-Value Spenders
606,Susan,Garcia,47,123907.7,10,1,High-Income Conservative
607,James,Taylor,68,59829.53,23,4,Middle-Income Moderate
608,Robert,Sanchez,43,81102.63,16,4,Middle-Income Moderate
609,Sandra,Lee,37,22552.2,16,2,Cost-Conscious
610,Sandra,Davis,55,115362.59,56,3,High-Value Spenders
611,Thomas,Lee,36,74301.28,95,0,Budget Enthusiasts
612,Daniel,Hernandez,44,88296.64,6,4,Middle-Income Moderate
613,Joseph,Davis,42,34909.61,30,2,Cost-Conscious
614,Christopher,White,57,148922.85,63,3,High-Value Spenders
615,Jessica,Wright,55,59320.82,1,4,Middle-Income Moderate
616,Mary,Wilson,69,102548.66,51,3,High-Value Spenders
617,David,Wilson,40,95560.72,89,0,Budget Enthusiasts
618,Kimberly,Martinez,46,122061.99,46,1,High-Income Conservative
619,Kimberly,Lopez,32,58198.8,21,2,Cost-Conscious
620,Karen,King,20,118270.55,99,1,High-Income Conservative
621,Sandra,Martinez,27,69725.22,38,2,Cost-Conscious
622,Joseph,Taylor,32,73450.93,69,0,Budget Enthusiasts
623,Anthony,Taylor,33,107452.63,63,1,High-Income Conservative
624,Kimberly,Williams,34,121957.15,50,1,High-Income Conservative
625,Steven,Walker,36,106692.66,12,1,High-Income Conservative
626,Margaret,Smith,28,136984.34,69,1,High-Income Conservative
627,Joseph,Lopez,65,57070.67,73,0,Budget Enthusiasts
628,Sandra,Brown,22,137080.18,44,1,High-Income Conservative
629,Thomas,Gonzalez,22,37012.26,52,2,Cost-Conscious
630,Robert,King,31,105738.94,9,1,High-Income Conservative
631,Mark,Lee,67,91191.98,99,3,High-Value Spenders
632,Patricia,Perez,43,84302.67,65,0,Budget Enthusiasts
633,Elizabeth,Brown,25,60418.56,10,2,Cost-Conscious
634,Thomas,Moore,22,85485.26,46,1,High-Income Conservative
635,Elizabeth,Jones,24,41030.54,58,2,Cost-Conscious
636,Thomas,Jackson,33,68011.72,37,2,Cost-Conscious
637,Nancy,Johnson,31,32828.52,52,2,Cost-Conscious
638,Margaret,Lopez,54,94340.06,99,3,High-Value Spenders
639,Robert,Taylor,58,32449.83,81,0,Budget Enthusiasts
640,Kimberly,Martinez,21,40844.8,13,2,Cost-Conscious
641,Jennifer,King,53,31110.68,6,4,Middle-Income Moderate
642,Mary,Garcia,65,69570.38,58,4,Middle-Income Moderate
643,Richard,Davis,34,129454.6,48,1,High-Income Conservative
644,David,Hernandez,64,137896.53,32,3,High-Value Spenders
645,Daniel,Lopez,53,29345.63,11,4,Middle-Income Moderate
646,Sarah,Rodriguez,23,102491.52,81,1,High-Income Conservative
647,Donald,Johnson,33,108970.11,5,1,High-Income Conservative
648,David,Davis,46,89390.09,6,4,Middle-Income Moderate
649,Sarah,Hernandez,53,106708.03,74,3,High-Value Spenders
650,Linda,Scott,55,50379.79,97,0,Budget Enthusiasts
651,Patricia,Martinez,54,83653.75,94,3,High-Value Spenders
652,Patricia,Lee,65,70813.86,21,4,Middle-Income Moderate
653,Matthew,Martin,65,31662.03,42,4,Middle-Income Moderate
654,John,Davis,27,101322.34,81,0,Budget Enthusiasts
655,Ashley,Scott,58,84377.98,27,4,Middle-Income Moderate
656,John,Lewis,53,55772.62,3,4,Middle-Income Moderate
657,Anthony,Lopez,46,81579.08,60,0,Budget Enthusiasts
658,Mark,Wilson,31,120788.74,93,1,High-Income Conservative
659,Ashley,Lee,21,124215.51,66,1,High-Income Conservative
660,Charles,Perez,61,104438.4,93,3,High-Value Spenders
661,Christopher,Lee,59,80807.22,49,4,Middle-Income Moderate
662,Robert,Robinson,53,94847.45,34,4,Middle-Income Moderate
663,Karen,Martin,67,70052.0,37,4,Middle-Income Moderate
664,Dorothy,White,62,36452.32,42,4,Middle-Income Moderate
665,Lisa,Thompson,30,70130.68,65,0,Budget Enthusiasts
666,Christopher,Miller,63,88943.26,60,3,High-Value Spenders
667,Jennifer,Rodriguez,35,97848.42,90,0,Budget Enthusiasts
668,James,Smith,50,141654.13,1,1,High-Income Conservative
669,Robert,Sanchez,38,121053.35,59,1,High-Income Conservative
670,Susan,Perez,33,39759.03,4,2,Cost-Conscious
671,Betty,Martinez,32,42643.69,14,2,Cost-Conscious
672,Kimberly,Garcia,22,33064.32,18,2,Cost-Conscious
673,Jessica,Taylor,23,115963.62,34,1,High-Income Conservative
674,Betty,White,55,111795.9,1,4,Middle-Income Moderate
675,Anthony,Martinez,20,148227.18,53,1,High-Income Conservative
676,William,Davis,65,87863.04,22,4,Middle-Income Moderate
677,Betty,Lee,29,127433.94,80,1,High-Income Conservative
678,Lisa,Garcia,53,94937.18,61,3,High-Value Spenders
679,Sandra,Lee,50,133631.27,22,1,High-Income Conservative
680,Thomas,White,53,113732.74,50,3,High-Value Spenders
681,Betty,Allen,50,103574.92,16,4,Middle-Income Moderate
682,Emily,Moore,48,93465.95,28,4,Middle-Income Moderate
683,James,Ramirez,38,113986.17,92,3,High-Value Spenders
684,Linda,Young,44,74555.0,86,0,Budget Enthusiasts
685,Paul,Lopez,44,32554.96,70,0,Budget Enthusiasts
686,Joseph,Clark,25,25198.2,89,0,Budget Enthusiasts
687,Lisa,Martinez,54,82273.09,42,4,Middle-Income Moderate
688,Jessica,Young,49,97907.91,66,3,High-Value Spenders
689,Betty,Sanchez,43,30250.37,71,0,Budget Enthusiasts
690,Dorothy,Harris,19,57297.46,81,0,Budget Enthusiasts
691,Daniel,Hernandez,29,61864.19,35,2,Cost-Conscious
692,Jessica,Thompson,39,93163.42,20,1,High-Income Conservative
693,Margaret,King,34,56202.72,2,2,Cost-Conscious
694,Mary,Thompson,24,32434.32,7,2,Cost-Conscious
695,Betty,Lewis,60,41431.38,96,0,Budget Enthusiasts
696,Jessica,Walker,21,42613.21,49,2,Cost-Conscious
697,Michael,Miller,54,129550.34,83,3,High-Value Spenders
698,John,Allen,55,56961.56,76,0,Budget Enthusiasts
699,Daniel,Lee,49,112909.93,9,4,Middle-Income Moderate
700,Karen,Johnson,28,93819.04,27,1,High-Income Conservative
701,Paul,Moore,18,147015.04,78,1,High-Income Conservative
702,Joseph,Allen,42,55466.95,2,2,Cost-Conscious
703,Matthew,King,59,40588.49,85,0,Budget Enthusiasts
704,Dorothy,Martin,69,26764.92,68,0,Budget Enthusiasts
705,Elizabeth,Wright,41,51324.76,60,0,Budget Enthusiasts
706,Thomas,Moore,60,108929.22,85,3,High-Value Spenders
707,Lisa,White,34,31083.57,86,0,Budget Enthusiasts
708,Betty,Davis,25,51811.24,49,2,Cost-Conscious
709,Matthew,Robinson,62,131190.09,2,4,Middle-Income Moderate
710,Thomas,Martinez,44,95783.88,17,4,Middle-Income Moderate
711,Richard,Thompson,69,29037.8,83,0,Budget Enthusiasts
712,Nancy,Hernandez,35,26198.81,88,0,Budget Enthusiasts
713,Matthew,Johnson,44,27945.97,20,2,Cost-Conscious
714,Patricia,Sanchez,39,142443.76,76,3,High-Value Spenders
715,Elizabeth,Scott,33,130483.29,89,3,High-Value Spenders
716,John,Allen,19,129842.21,87,1,High-Income Conservative
717,Karen,Gonzalez,22,140148.18,98,1,High-Income Conservative
718,Emily,Harris,35,85683.2,32,2,Cost-Conscious
719,Lisa,Brown,20,52154.81,51,2,Cost-Conscious
720,Kimberly,Jackson,44,72175.24,88,0,Budget Enthusiasts
721,Linda,Moore,34,113452.33,42,1,High-Income Conservative
722,Charles,Robinson,33,133884.27,63,1,High-Income Conservative
723,Jennifer,Jackson,23,76561.82,89,0,Budget Enthusiasts
724,Betty,Thompson,68,89599.52,61,3,High-Value Spenders
725,Kimberly,Thomas,24,141131.79,62,1,High-Income Conservative
726,Jennifer,Smith,67,33974.82,3,4,Middle-Income Moderate
727,Steven,Lopez,31,132098.9,89,1,High-Income Conservative
728,Lisa,White,55,40709.97,92,0,Budget Enthusiasts
729,Christopher,King,57,82901.98,76,3,High-Value Spenders
730,Jennifer,Davis,32,48395.01,26,2,Cost-Conscious
731,Jennifer,Moore,64,98383.19,48,4,Middle-Income Moderate
732,Patricia,Jones,64,92614.54,8,4,Middle-Income Moderate
733,Sandra,Sanchez,65,69400.96,5,4,Middle-Income Moderate
734,David,Robinson,50,132229.46,11,1,High-Income Conservative
735,Sandra,Gonzalez,60,105775.73,42,4,Middle-Income Moderate
736,Donald,Jackson,44,113756.67,99,3,High-Value Spenders
737,Margaret,Lewis,46,39585.77,91,0,Budget Enthusiasts
738,William,Williams,54,134811.54,41,3,High-Value Spenders
739,John,Sanchez,22,41715.22,19,2,Cost-Conscious
740,Donald,Lopez,46,48962.05,48,0,Budget Enthusiasts
741,Emily,Johnson,49,36647.17,53,0,Budget Enthusiasts
742,Margaret,Hernandez,23,77246.7,55,2,Cost-Conscious
743,Donald,Ramirez,19,135402.2,61,1,High-Income Conservative
744,Jennifer,Moore,23,52818.18,32,2,Cost-Conscious
745,Mary,Gonzalez,63,68587.94,46,4,Middle-Income Moderate
746,Nancy,Perez,60,129988.63,92,3,High-Value Spenders
747,Dorothy,Lopez,21,100315.99,36,1,High-Income Conservative
748,David,Johnson,46,117710.13,18,1,High-Income Conservative
749,Patricia,Miller,42,47820.01,74,0,Budget Enthusiasts
750,Joseph,Sanchez,26,113143.68,96,0,Budget Enthusiasts
751,Jennifer,Sanchez,20,49589.38,18,2,Cost-Conscious
752,Sandra,White,43,148350.82,12,1,High-Income Conservative
753,Mary,Lopez,65,92785.2,72,3,High-Value Spenders
754,Joseph,Thomas,60,110433.1,97,3,High-Value Spenders
755,David,Thompson,44,35392.21,46,2,Cost-Conscious
756,Linda,Rodriguez,53,52585.28,55,0,Budget Enthusiasts
757,Betty,Young,49,38166.29,38,4,Middle-Income Moderate
758,Robert,Anderson,18,70722.19,78,0,Budget Enthusiasts
759,Jennifer,Gonzalez,33,56937.66,2,2,Cost-Conscious
760,Betty,Jones,68,115279.89,9,4,Middle-Income Moderate
761,Patricia,Hernandez,65,34132.17,5,4,Middle-Income Moderate
762,Charles,Martinez,28,117767.72,98,0,Budget Enthusiasts
763,Nancy,Gonzalez,43,25941.63,19,2,Cost-Conscious
764,Steven,Anderson,57,46262.32,71,0,Budget Enthusiasts
765,Nancy,Miller,18,122955.45,39,1,High-Income Conservative
766,Susan,Ramirez,43,116560.96,42,1,High-Income Conservative
767,James,Young,45,81922.39,17,4,Middle-Income Moderate
768,Betty,Wright,26,26497.75,63,0,Budget Enthusiasts
769,Jessica,Anderson,61,99286.19,90,3,High-Value Spenders
770,David,Scott,39,72874.13,46,2,Cost-Conscious
771,Emily,Lee,25,61148.66,91,0,Budget Enthusiasts
772,Richard,Garcia,66,103253.38,92,3,High-Value Spenders
773,John,Smith,59,76759.89,20,4,Middle-Income Moderate
774,Steven,Brown,44,32014.74,70,0,Budget Enthusiasts
775,Jennifer,Hernandez,56,139073.56,8,4,Middle-Income Moderate
776,Elizabeth,Sanchez,36,121204.1,96,3,High-Value Spenders
777,Robert,Thompson,42,27329.16,19,2,Cost-Conscious
778,Daniel,Lewis,55,88258.3,32,4,Middle-Income Moderate
779,Elizabeth,Lee,38,30839.08,19,2,Cost-Conscious
780,Mary,Clark,41,128847.68,24,1,High-Income Conservative
781,Richard,Gonzalez,41,99691.81,24,1,High-Income Conservative
782,Mary,Thompson,36,42418.39,56,0,Budget Enthusiasts
783,Nancy,Thomas,67,22696.37,81,0,Budget Enthusiasts
784,James,Robinson,64,24105.53,18,4,Middle-Income Moderate
785,William,Brown,19,85957.51,12,2,Cost-Conscious
786,Thomas,Thomas,31,115468.55,41,1,High-Income Conservative
787,William,Walker,49,35709.26,87,0,Budget Enthusiasts
788,David,Harris,59,48766.93,48,4,Middle-Income Moderate
789,Joseph,Lopez,49,62543.79,82,0,Budget Enthusiasts
790,Margaret,Sanchez,45,48349.98,64,0,Budget Enthusiasts
791,Paul,Allen,65,70873.75,16,4,Middle-Income Moderate
792,Sandra,Ramirez,56,92749.95,80,3,High-Value Spenders
793,Donald,Rodriguez,57,109041.78,23,4,Middle-Income Moderate
794,Robert,Lopez,59,145290.77,86,3,High-Value Spenders
795,Jessica,Jones,64,141009.68,39,3,High-Value Spenders
796,David,Ramirez,57,94116.51,33,4,Middle-Income Moderate
797,William,Wright,30,115439.51,24,1,High-Income Conservative
798,Kimberly,Jones,29,143613.39,61,1,High-Income Conservative
799,Susan,King,25,30851.35,55,2,Cost-Conscious
800,Paul,King,32,20732.52,61,0,Budget Enthusiasts
801,Paul,Gonzalez,43,23873.97,84,0,Budget Enthusiasts
802,James,Wilson,29,93235.42,97,0,Budget Enthusiasts
803,Lisa,Hernandez,60,119168.35,95,3,High-Value Spenders
804,Mark,Brown,68,67719.74,40,4,Middle-Income Moderate
